The only thing necessary for the triumph of evil is for good men to do nothing.,Edmund Burke,good
"A book is good company. It is full of conversation without loquacity. It comes to your longing with full instruction, but pursues you never.",Henry Ward Beecher,good
Capitalism is the astounding belief that the most wickedest of men will do the most wickedest of things for the greatest good of everyone.,John Maynard Keynes,good
"Be sure what you want and be sure about yourself. Fashion is not just beauty, it's about good attitude. You have to believe in yourself and be strong.",Adriana Lima,good
"And I hope that five years and 10 years from now, I'll be a better man, a more mature man, a wiser man, a more humble man and a more spirited man to serve the good of my people and the good of humanity.",Louis Farrakhan,good
"I want to state upfront, unequivocally and without doubt: I do not believe that any racial, ethnic or gender group has an advantage in sound judging. I do believe that every person has an equal opportunity to be a good and wise judge, regardless of their background or life experiences.",Sonia Sotomayor,good
It makes my heart sick when I remember all the good words and the broken promises.,Chief Joseph,good
"It's no good running a pig farm badly for 30 years while saying, 'Really, I was meant to be a ballet dancer.' By then, pigs will be your style.",Quentin Crisp,good
"What is the good of your stars and trees, your sunrise and the wind, if they do not enter into our daily lives?",E. M. Forster,good
Making money is art and working is art and good business is the best art.,Andy Warhol,good
A lot of good arguments are spoiled by some fool who knows what he is talking about.,Miguel de Unamuno,good
It is impossible to imagine Goethe or Beethoven being good at billiards or golf.,H. L. Mencken,good
The sad truth is that most evil is done by people who never make up their minds to be good or evil.,Hannah Arendt,good
"Heaven and hell suppose two distinct species of men, the good and the bad. But the greatest part of mankind float betwixt vice and virtue.",David Hume,good
"There are only really a few stories to tell in the end, and betrayal and the failure of love is one of those good stories to tell.",Sean Lennon,good
The chief enemy of creativity is 'good' sense.,Pablo Picasso,good
"If I'd had good discipline, I might have gone into music.",Clint Eastwood,good
"I had three points I wanted to make: That not everybody in Hollywood is on the left, that Obama has broken a lot of the promises he made when he took office, and that the people should feel free to get rid of any politician who's not doing a good job. But I didn't make up my mind exactly what I was going to say until I said it.",Clint Eastwood,good
Baseball is the only field of endeavor where a man can succeed three times out of ten and be considered a good performer.,Ted Williams,good
Nothing tastes as good as skinny feels.,Kate Moss,good
"The main foundations of every state, new states as well as ancient or composite ones, are good laws and good arms you cannot have good laws without good arms, and where there are good arms, good laws inevitably follow.",Niccolo Machiavelli,good
"We don't have enough support for maternal leave and the kinds of things that some of the European countries do. So we still make it hard on women to go into the work force and feel that they can be good at work but then doing the most important job, which is raising your children in a responsible and positive way.",Hillary Clinton,good
"A good idea is about ten percent and implementation and hard work, and luck is 90 percent.",Guy Kawasaki,good
"Hell isn't merely paved with good intentions it's walled and roofed with them. Yes, and furnished too.",Aldous Huxley,good
"The fact is that people are good, Give people affection and security, and they will give affection and be secure in their feelings and their behavior.",Abraham Maslow,good
"It's good to know how to read, but it's dangerous to know how to read and not how to interpret what you're reading.",Mike Tyson,good
"When you have a good mother and no father, God kind of sits in. It's not enough, but it helps.",Dick Gregory,good
"The American people I talk to don't spend every moment thinking, 'How can I tax my neighbor more than they're being taxed?' They say, 'How can I get a good job? How can my kids get good jobs? How can seniors have a confidence in their future when they know that Social Security, Medicare and Medicaid are bankrupt?'",Mitt Romney,good
"Women wish to be loved without a why or a wherefore not because they are pretty, or good, or well-bred, or graceful, or intelligent, but because they are themselves.",Henri Frederic Amiel,good
"A man must be willing to die for justice. Death is an inescapable reality and men die daily, but good deeds live forever.",Jesse Jackson,good
A bad man is the sort who weeps every time he speaks of a good woman.,H. L. Mencken,good
A garden requires patient labor and attention. Plants do not grow merely to satisfy ambitions or to fulfill good intentions. They thrive because someone expended effort on them.,Liberty Hyde Bailey,good
"I question myself every day. That's what I still find motivating about this. I don't have the answers, I don't pretend that I do just because I won the match. Just keep fighting and maybe something good happens.",Andre Agassi,good
"By having a reverence for life, we enter into a spiritual relation with the world By practicing reverence for life we become good, deep, and alive.",Albert Schweitzer,good
Dedicate yourself to the good you deserve and desire for yourself. Give yourself peace of mind. You deserve to be happy. You deserve delight.,Hannah Arendt,good
"Feeling good about government is like looking on the bright side of any catastrophe. When you quit looking on the bright side, the catastrophe is still there.",P. J. O'Rourke,good
"Never be discouraged. If I were sunk in the lowest pits of Nova Scotia, with the Rocky Mountains piled on me, I would hang on, exercise faith, and keep up good courage, and I would come out on top.","Joseph Smith, Jr.",good
Chemistry can be a good and bad thing. Chemistry is good when you make love with it. Chemistry is bad when you make crack with it.,Adam Sandler,good
"Happiness? A good cigar, a good meal, a good cigar and a good woman - or a bad woman it depends on how much happiness you can handle.",George Burns,good
"Sorrow can be alleviated by good sleep, a bath and a glass of wine.",Thomas Aquinas,good
"Say 'no' more than 'yes,' and just make sure you surround yourself with good people.",Lindsay Lohan,good
"The word 'good' has many meanings. For example, if a man were to shoot his grandmother at a range of five hundred yards, I should call him a good shot, but not necessarily a good man.",Gilbert K. Chesterton,good
Compromise is but the sacrifice of one right or good in the hope of retaining another - too often ending in the loss of both.,Tryon Edwards,good
"Ten percent of the big fish still remain. There are still some blue whales. There are still some krill in Antarctica. There are a few oysters in Chesapeake Bay. Half the coral reefs are still in pretty good shape, a jeweled belt around the middle of the planet. There's still time, but not a lot, to turn things around.",Sylvia Earle,good
A good man would prefer to be defeated than to defeat injustice by evil means.,Sallust,good
"If you stand up and be counted, from time to time you may get yourself knocked down. But remember this: A man flattened by an opponent can get up again. A man flattened by conformity stays down for good.",Thomas J. Watson,good
A good photograph is knowing where to stand.,Ansel Adams,good
I am glad that I paid so little attention to good advice had I abided by it I might have been saved from some of my most valuable mistakes.,Edna St. Vincent Millay,good
We are all ready to be savage in some cause. The difference between a good man and a bad one is the choice of the cause.,William James,good
"Anyone who proposes to do good must not expect people to roll stones out of his way, but must accept his lot calmly, even if they roll a few stones upon it.",Albert Schweitzer,good
"Perhaps it's good for one to suffer. Can an artist do anything if he's happy? Would he ever want to do anything? What is art, after all, but a protest against the horrible inclemency of life?",Aldous Huxley,good
"We seldom find any person of good sense, except those who share our opinions.",Francois de La Rochefoucauld,good
There is something good in all seeming failures. You are not to see that now. Time will reveal it. Be patient.,Sivananda,good
Men and women of every faith and good people with none at all sincerely strive to do right and lead a purpose-driven life.,Mitt Romney,good
No man is good enough to govern any woman without her consent.,Susan B. Anthony,good
"Julia progresses from cradle to grave, showing how government makes every good thing in her life possible. The weak economy, high unemployment, falling wages, rising gas prices, the national debt, the insolvency of entitlements - all these are fictionally assumed away in a cartoon that is produced by a president who wants us to forget about them.",Mitt Romney,good
"I wasn't in school often enough to really belong to a 'clique,' but my friends all studied hard and got pretty good grades. They were good people with self-respect. I still like to be friends with people I admire something about I really believe that we become like the people we're surrounded by, so I choose my friends carefully!",Danica McKellar,good
"What does it say about a president's policies when he has to use a cartoon character rather than real people to justify his record? What does it say about the fiction of old liberalism to insist that good jobs and good schools and good wages will result from policies that have failed us, time and again?",Mitt Romney,good
"And that's how it is in America. We look to our communities, our faiths, our families for our joy, our support, in good times and bad. It is both how we live our lives and why we live our lives.",Mitt Romney,good
I am running for president to help create a better future. A future where everyone who wants a job can find one. Where no senior fears for the security of their retirement. An America where every parent knows that their child will get an education that leads them to a good job and a bright horizon.,Mitt Romney,good
Husbands never become good they merely become proficient.,H. L. Mencken,good
"When times are tough and people are frustrated and angry and hurting and uncertain, the politics of constant conflict may be good, but what is good politics does not necessarily work in the real world. What works in the real world is cooperation.",William J. Clinton,good
Joyfulness keeps the heart and face young. A good laugh makes us better friends with ourselves and everybody around us.,Orison Swett Marden,good
"The secret to success is good leadership, and good leadership is all about making the lives of your team members or workers better.",Tony Dungy,good
There is nothing I love as much as a good fight.,Franklin D. Roosevelt,good
"If one has a good disposition, what other virtue is needed? If a man has fame, what is the value of other ornamentation?",Chanakya,good
Good things happen when you meet strangers.,Yo-Yo Ma,good
If women believed in their husbands they would be a good deal happier and also a good deal more foolish.,H. L. Mencken,good
There is a saying in Baltimore that crabs may be prepared in fifty ways and that all of them are good.,H. L. Mencken,good
I have one yardstick by which I test every major problem - and that yardstick is: Is it good for America?,Dwight D. Eisenhower,good
"To kill an error is as good a service as, and sometimes even better than, the establishing of a new truth or fact.",Charles Darwin,good
"A bad book is as much of a labor to write as a good one, it comes as sincerely from the author's soul.",Aldous Huxley,good
"Why not invest your assets in the companies you really like? As Mae West said, 'Too much of a good thing can be wonderful'.",Warren Buffett,good
"The worst thing about that kind of prejudice... is that while you feel hurt and angry and all the rest of it, it feeds you self-doubt. You start thinking, perhaps I am not good enough.",Nina Simone,good
A good motto is: use friendliness but do not use your friends.,Frank Crane,good
"I surround myself with positive, productive people of good will and decency.",Ted Nugent,good
"One can know a man from his laugh, and if you like a man's laugh before you know anything of him, you may confidently say that he is a good man.",Fyodor Dostoevsky,good
Walk a mile in my shoes is good advice. Our children will learn to respect others if they are used to imagining themselves in another's place.,Neil Kurshan,good
"As people do better, they start voting like Republicans - unless they have too much education and vote Democratic, which proves there can be too much of a good thing.",Karl Rove,good
"If there is dissatisfaction with the status quo, good. If there is ferment, so much the better. If there is restlessness, I am pleased. Then let there be ideas, and hard thought, and hard work. If man feels small, let man make himself bigger.",Hubert H. Humphrey,good
"Inspiration is one thing and you can't control it, but hard work is what keeps the ship moving. Good luck means, work hard. Keep up the good work.",Kevin Eubanks,good
"I don't think Christmas is necessarily about things. It's about being good to one another, it's about the Christian ethic, it's about kindness.",Carrie Fisher,good
The hardest job kids face today is learning good manners without seeing any.,Fred Astaire,good
"If merely 'feeling good' could decide, drunkenness would be the supremely valid human experience.",William James,good
"I don't think it's a good advert for any restaurant, a fat chef, and secondly, who wants to eat a dessert when the chef's a fat pig.",Gordon Ramsay,good
"Our forces saved the remnants of the Jewish people of Europe for a new life and a new hope in the reborn land of Israel. Along with all men of good will, I salute the young state and wish it well.",Dwight D. Eisenhower,good
My New Year's resolution is to stick to a good workout plan that will keep me healthy and happy.,James Lafferty,good
Everyone who wants to do good to the human race always ends in universal bullying.,Aldous Huxley,good
"Surround yourself with good people. Whether they're the best or not, people are capable of learning if they've got good hearts and they're good souls.",Kid Rock,good
"For evil to flourish, it only requires good men to do nothing.",Simon Wiesenthal,good
"The only thing that ultimately matters is to eat an ice-cream cone, play a slide trombone, plant a small tree, good God, now you're free.",Ray Manzarek,good
"Anybody who says they are a good liar obviously is not, because any legitimately savvy liar would always insist they're honest about everything.",Chuck Klosterman,good
I think most of the people involved in any art always secretly wonder whether they are really there because they're good or there because they're lucky.,Katharine Hepburn,good
"There are no rules for good photographs, there are only good photographs.",Ansel Adams,good
"He that gives good advice, builds with one hand he that gives good counsel and example, builds with both but he that gives good admonition and bad example, builds with one hand and pulls down with the other.",Francis Bacon,good
The only work that will ultimately bring any good to any of us is the work of contributing to the healing of the world.,Marianne Williamson,good
"Words - so innocent and powerless as they are, as standing in a dictionary, how potent for good and evil they become in the hands of one who knows how to combine them.",Nathaniel Hawthorne,good
"We have a powerful potential in out youth, and we must have the courage to change old ideas and practices so that we may direct their power toward good ends.",Mary McLeod Bethune,good
"It's a good thing I was born a girl, otherwise I'd be a drag queen.",Dolly Parton,good
Only the pure in heart can make a good soup.,Ludwig van Beethoven,good
"Be good, keep your feet dry, your eyes open, your heart at peace and your soul in the joy of Christ.",Thomas Merton,good
"It's easy to impress me. I don't need a fancy party to be happy. Just good friends, good food, and good laughs. I'm happy. I'm satisfied. I'm content.",Maria Sharapova,good
"I wake up some mornings and sit and have my coffee and look out at my beautiful garden, and I go, 'Remember how good this is. Because you can lose it.'",Jim Carrey,good
"There is so much good in the worst of us, and so much bad in the best of us, that it ill behaves any of us to find fault with the rest of us.",James Truslow Adams,good
Amnesty is as good for those who give it as for those who receive it. It has the admirable quality of bestowing mercy on both sides.,Victor Hugo,good
"Our intentions may be very good, but, because the intelligence is limited, the action may turn out to be a mistake - a mistake, but not necessarily a sin, for sin comes out of a wrong intention.",E. Stanley Jones,good
"I think you can have 10,000 explanations for failure, but no good explanation for success.",Paulo Coelho,good
"There are good and bad times, but our mood changes more often than our fortune.",Thomas Carlyle,good
"The God we serve does not seek out the perfect, but instead uses our imperfections and our shortcomings for his greater good. I am humbled by my own limitations. But where I am weak, He is strong.",Rick Perry,good
"The humblest individual exerts some influence, either for good or evil, upon others.",Henry Ward Beecher,good
"Mr. Arthur Ashe, he was good. I read some of his books. He knew about everything, but he was real quiet and didn't talk much. I never met him.",Mike Tyson,good
Listen there's a hell of a good universe next door: let's go.,e. e. cummings,good
"Every year of my life I grow more convinced that it is wisest and best to fix our attention on the beautiful and the good, and dwell as little as possible on the evil and the false.",Richard Cecil,good
"Destiny is a good thing to accept when it's going your way. When it isn't, don't call it destiny call it injustice, treachery, or simple bad luck.",Joseph Heller,good
It is a good morning exercise for a research scientist to discard a pet hypothesis every day before breakfast. It keeps him young.,Konrad Lorenz,good
Every religion is good that teaches man to be good and I know of none that instructs him to be bad.,Thomas Paine,good
A good deed never goes unpunished.,Gore Vidal,good
"I like to do weird things in the shower, like drink my coffee, brush my teeth and drink a smoothie. It's good time management.",Michelle Williams,good
"The enlightened ruler is heedful, and the good general full of caution.",Sun Tzu,good
The aim of a college education is to teach you to know a good man when you see one.,William James,good
"All I can tell you really is if you get to the point where someone is telling you that you are not great or not good enough, just follow your heart and don't let anybody crush your dream.",Patti LaBelle,good
Dogs and philosophers do the greatest good and get the fewest rewards.,Diogenes,good
A vigorous five-mile walk will do more good for an unhappy but otherwise healthy adult than all the medicine and psychology in the world.,Paul Dudley White,good
"You know, when you really connect with the instrument and everything just comes out on an emotional level very naturally through your playing. That's, you know, a great night. And I think the reason I love touring so much is you're chasing that high around all the time, trying to have another good night.",Slash,good
It's always good to be underestimated.,Donald Trump,good
"Chocolate is the first luxury. It has so many things wrapped up in it: Deliciusness in the moment, childhood memories, and that grin-inducing feeling of getting a reward for being good.",Mariska Hargitay,good
"Men of ill judgment ignore the good that lies within their hands, till they have lost it.",Sophocles,good
"It is no good getting furious if you get stuck. What I do is keep thinking about the problem but work on something else. Sometimes it is years before I see the way forward. In the case of information loss and black holes, it was 29 years.",Stephen Hawking,good
"If it's a good movie, the sound could go off and the audience would still have a perfectly clear idea of what was going on.",Alfred Hitchcock,good
"My country is the world, and my religion is to do good.",Thomas Paine,good
Always read something that will make you look good if you die in the middle of it.,P. J. O'Rourke,good
"You know when something feels so good but you're afraid to feel good about it? So you kinda hold back? Everyone says, Congratulations, you must be so happy. And you say something stupid like, I'm just doing what little I can with what little I have.",Vin Diesel,good
I have good looking kids. Thank goodness my wife cheats on me.,Rodney Dangerfield,good
"Like every other good thing in this world, leisure and culture have to be paid for. Fortunately, however, it is not the leisured and the cultured who have to pay.",Aldous Huxley,good
A film is never really good unless the camera is an eye in the head of a poet.,Orson Welles,good
I don't want to be interesting. I want to be good.,Ludwig Mies van der Rohe,good
Finding good players is easy. Getting them to play as a team is another story.,Casey Stengel,good
Plans are only good intentions unless they immediately degenerate into hard work.,Peter Drucker,good
"I keep my ideals, because in spite of everything I still believe that people are really good at heart.",Anne Frank,good
It's not going to do any good to land on Mars if we're stupid.,Ray Bradbury,good
And it is easy to believe you are not good enough if you listen to everybody else.,Mackenzie Astin,good
"No matter how full a reservoir of maxims one may possess, and no matter how good one's sentiments may be, if one has not taken advantage of every concrete opportunity to act, one's character may remain entirely unaffected for the better.",William James,good
Those who forget good and evil and seek only to know the facts are more likely to achieve good than those who view the world through the distorting medium of their own desires.,Bertrand Russell,good
My best moment? I have a lot of good moments but the one I prefer is when I kicked the hooligan.,Eric Cantona,good
"It's good to trust others but, not to do so is much better.",Benito Mussolini,good
To make no mistakes is not in the power of man but from their errors and mistakes the wise and good learn wisdom for the future.,Plutarch,good
It's with bad sentiments that one makes good novels.,Aldous Huxley,good
"Like every man of sense and good feeling, I abominate work.",Aldous Huxley,good
The reading of all good books is like a conversation with the finest minds of past centuries.,Rene Descartes,good
God never made a promise that was too good to be true.,Dwight L. Moody,good
"Our attitudes control our lives. Attitudes are a secret power working twenty-four hours a day, for good or bad. It is of paramount importance that we know how to harness and control this great force.",Irving Berlin,good
"My Alma mater was books, a good library... I could spend the rest of my life reading, just satisfying my curiosity.",Malcolm X,good
"Don't worry about people stealing your ideas. If your ideas are any good, you'll have to ram them down people's throats.",Howard Aiken,good
"I think it's been hard for people to understand how Islam can be a good religion, and yet the Islamists are evil. Those of us who have had experience with Islam understand this, just as we understand the difference between snake handlers and people going to church on Sunday morning.",P. J. O'Rourke,good
"Good books, like good friends, are few and chosen the more select, the more enjoyable.",Louisa May Alcott,good
Never call an accountant a credit to his profession a good accountant is a debit to his profession.,Charles Lyell,good
"At Christmas play and make good cheer, for Christmas comes but once a year.",Thomas Tusser,good
"Life takes its path and sometimes there are people to blame. Of course there are bad people in this world. Good, bad, it happens unfortunately. But in a way I think if there was more focus on the good, more good would happen.",Andrea Corr,good
The infliction of cruelty with a good conscience is a delight to moralists. That is why they invented Hell.,Bertrand Russell,good
Bad officials are the ones elected by good citizens who do not vote.,George Jean Nathan,good
"The good die young, because they see it's no use living if you have got to be good.",John Barrymore,good
Jogging is very beneficial. It's good for your legs and your feet. It's also very good for the ground. If makes it feel needed.,Charles M. Schulz,good
"Professionalism is not sportsmanship. If you don't succeed, you won't be in your profession for long. In our society, it's not about good or bad. It's about who's on top.",Chili Davis,good
"A good artist should be isolated. If he isn't isolated, something is wrong.",Orson Welles,good
"Richard Nixon is a no good, lying bastard. He can lie out of both sides of his mouth at the same time, and if he ever caught himself telling the truth, he'd lie just to keep his hand in.",Harry S. Truman,good
You can be a good neighbor only if you have good neighbors.,Howard Koch,good
"Your problem is how you are going to spend this one odd and precious life you have been issued. Whether you're going to spend it trying to look good and creating the illusion that you have power over people and circumstances, or whether you are going to taste it, enjoy it and find out the truth about who you are.",Anne Lamott,good
"Far from idleness being the root of all evil, it is rather the only true good.",Soren Kierkegaard,good
No good movie is too long and no bad movie is short enough.,Roger Ebert,good
A good laugh is sunshine in the house.,William Makepeace Thackeray,good
"A good man often appears gauche simply because he does not take advantage of the myriad mean little chances of making himself look stylish. Preferring truth to form, he is not constantly at work upon the facade of his appearance.",Alanis Morissette,good
"Four legs good, two legs bad.",George Orwell,good
"Scientific views end in awe and mystery, lost at the edge in uncertainty, but they appear to be so deep and so impressive that the theory that it is all arranged as a stage for God to watch man's struggle for good and evil seems inadequate.",Richard P. Feynman,good
"In Genesis, it says that it is not good for a man to be alone but sometimes it is a great relief.",John Barrymore,good
Nobody gets justice. People only get good luck or bad luck.,Orson Welles,good
"You built a factory out there, good for you. But I want to be clear. You moved your goods to market on the roads that the rest of us paid for. You hired workers that the rest of us paid to educate. You were safe in your factory because of police forces and fire forces that the rest of us paid for.",Elizabeth Warren,good
A good leader is one who can tell another how to reach his or her potential a great leader is one who can help another discover this potential for him or herself.,Bo Bennett,good
I don't believe in team motivation. I believe in getting a team prepared so it knows it will have the necessary confidence when it steps on a field and be prepared to play a good game.,Tom Landry,good
"If I were to say, 'God, why me?' about the bad things, then I should have said, 'God, why me?' about the good things that happened in my life.",Arthur Ashe,good
"When people see your personality come out, they feel so good, like they actually know who you are.",Usain Bolt,good
I'm such a good lover because I practice a lot on my own.,Woody Allen,good
I don't believe that old cliche that good things come to those who wait. I think good things come to those who want something so bad they can't sit still.,Ashton Kutcher,good
"Live fast, die young, and leave a good looking corpse.",John Derek,good
I shall never be ashamed of citing a bad author if the line is good.,Lucius Annaeus Seneca,good
Failure after long perseverance is much grander than never to have a striving good enough to be called a failure.,George Eliot,good
"Normal people have an incredible lack of empathy. They have good emotional empathy, but they don't have much empathy for the autistic kid who is screaming at the baseball game because he can't stand the sensory overload. Or the autistic kid having a meltdown in the school cafeteria because there's too much stimulation.",Temple Grandin,good
Mankind is not likely to salvage civilization unless he can evolve a system of good and evil which is independent of heaven and hell.,George Orwell,good
"I don't look to a man to get pride in myself. It's not about having a black president, it's about having a good president, and I think that's the most important thing.",Allen West,good
"The good old days, when each idea had an owner, are gone forever.",Paulo Coelho,good
"Tolerating evil leads only to more evil. And when good people stand by and do nothing while wickedness reigns, their communities will be consumed.",Bob Riley,good
"The old cathedrals are good, but the great blue dome that hangs over everything is better.",Thomas Carlyle,good
"May joy and good fellowship reign, and in this manner, may the Olympic Torch pursue its way through ages, increasing friendly understanding among nations, for the good of a humanity always more enthusiastic, more courageous and more pure.",Pierre de Coubertin,good
"Mere longevity is a good thing for those who watch Life from the side lines. For those who play the game, an hour may be a year, a single day's work an achievement for eternity.",Helen Hayes,good
Wisdom allows nothing to be good that will not be so forever no man to be happy but he that needs no other happiness than what he has within himself no man to be great or powerful that is not master of himself.,Lucius Annaeus Seneca,good
"I just want to say, good night, sweet prince, may flights of angels sing thee to thy rest.",Harry Dean Stanton,good
"I'm kind of a good girl - and I'm not. I'm a good girl because I really believe in love, integrity, and respect. I'm a bad girl because I like to tease. I know that I have sex appeal in my deck of cards. But I like to get people thinking. That's what the stories in my music do.",Katy Perry,good
"In order to acquire a growing and lasting respect in society, it is a good thing, if you possess great talent, to give, early in your youth, a very hard kick to the right shin of the society that you love. After that, be a snob.",Salvador Dali,good
Now and then it's good to pause in our pursuit of happiness and just be happy.,Guillaume Apollinaire,good
I've learnt that through life you just get on with it. You're going to meet a lot of dishonest people along the line and you say good luck to them. I hope they live in comfort. Then I start sticking more pins in their effigies.,Roger Moore,good
"Suspicion is the companion of mean souls, and the bane of all good society.",Thomas Paine,good
"Well, for us, in history where goodness is a rare pearl, he who was good almost takes precedence over he who was great.",Victor Hugo,good
"Manners is the key thing. Say, for instance, when you're growing up, you're walking down the street, you've got to tell everybody good morning. Everybody. You can't pass one person.",Usain Bolt,good
Good writing is like a windowpane.,George Orwell,good
"The Jews don't like Farrakhan, so they call me Hitler. Well, that's a good name. Hitler was a very great man.",Louis Farrakhan,good
"I'm not in the leftist controlled Rock and Roll Hall of Fame because of my political views, primarily my lifelong militant support of the NRA, the Second Amendment, and my belief that the only good bad guy is a dead bad guy.",Ted Nugent,good
A good novel tells us the truth about its hero but a bad novel tells us the truth about its author.,Gilbert K. Chesterton,good
"We are justified in enforcing good morals, for they belong to all mankind but we are not justified in enforcing good manners, for good manners always mean our own manners.",Gilbert K. Chesterton,good
"I have the responsibility of over four million people, and I am in a position to do good, to be able to bring about a new life for my people, and I will continue to move in that direction. It's a burden, but it needs to be done, and you have to have the courage and wisdom to see it through.",King Abdullah II,good
"Yet, taught by time, my heart has learned to glow for other's good, and melt at other's woe.",Homer,good
"A whopping 89 percent of buyers start their home search online. How your house looks online is the modern equivalent of 'curb appeal.' Rent a wide-angle lens and good lighting, get rid of your clutter and post at least eight great photos to win the beauty contest.",Barbara Corcoran,good
The good things of prosperity are to be wished but the good things that belong to adversity are to be admired.,Lucius Annaeus Seneca,good
"A good photographer can make you look incredible, even when you're not feeling very sexy.",Cindy Margolis,good
"Riding a motorcycle on today's highways, you have to ride in a very defensive manner. You have to be a good rider and you have to have both hands and both feet on the controls at all times.",Evel Knievel,good
"The reason this country continues its drift toward socialism and big nanny government is because too many people vote in the expectation of getting something for nothing, not because they have a concern for what is good for the country.",Lyn Nofziger,good
Real firmness is good for anything strut is good for nothing.,Alexander Hamilton,good
"A bland smile is like a green light at an intersection, it feels good when you get one, but you forget it the moment you're past it.",Doug Coupland,good
The problem with having a sense of humor is often that people you use it on aren't in a very good mood.,Lou Holtz,good
If you want that good feeling that comes from doing things for other folks then you have to pay for it in abuse and misunderstanding.,Zora Neale Hurston,good
"What does kissing really mean to me? To me, if you feel, when you kiss a girl, that certain feeling of all those dolphins, like, swimming through your blood stream, and you get those good tingles inside your stomach, I don't think there's any better feeling.",Corey Haim,good
"To understand me, you have to meet me and be around me. And then only if I'm in a good mood - don't meet me in a bad mood.",Avril Lavigne,good
I used to be a real prince charming if I went on a date with a girl. But then I'd get to where I was likely to have a stroke from the stress of keeping up my act. I've since learned the key to a good date is to pay attention on her.,Matthew Perry,good
Some people thought we were presenting Archie as a false character. President Nixon thought we were making a fool out of a good man.,Carroll O'Connor,good
"Under all speech that is good for anything there lies a silence that is better, Silence is deep as Eternity speech is shallow as Time.",Thomas Carlyle,good
"The work an unknown good man has done is like a vein of water flowing hidden underground, secretly making the ground green.",Thomas Carlyle,good
"When we are well, we all have good advice for those who are ill.",Lucius Annaeus Seneca,good
"I've turned down jobs because I've said, 'Honestly, I can't find my way in. I can't do it. I love you, as a director. I think the script is good. You deserve better than I think I can do.'",David Duchovny,good
"I've had extraordinary good luck with my health, other than a broken elbow.",Hillary Clinton,good
Good judgment comes from experience and experience comes from bad judgment.,Fred Brooks,good
You can only be as good as you dare to be bad.,John Barrymore,good
"The only freedom which deserves the name is that of pursuing our own good, in our own way, so long as we do not attempt to deprive others of theirs, or impede their efforts to obtain it.",John Stuart Mill,good
"Why do I not seek some real good one which I could feel, not one which I could display?",Lucius Annaeus Seneca,good
"Every book you pick up has its own lesson or lessons, and quite often the bad books have more to teach than the good ones.",Stephen King,good
"What is life? A madness. What is life? An illusion, a shadow, a story. And the greatest good is little enough for all life is a dream, and dreams themselves are only dreams.",Pedro Calderon de la Barca,good
"One of the key problems today is that politics is such a disgrace, good people don't go into government.",Donald Trump,good
"To have ego means to believe in your own strength. And to also be open to other people's views. It is to be open, not closed. So, yes, my ego is big, but it's also very small in some areas. My ego is responsible for my doing what I do - bad or good.",Barbra Streisand,good
The only good luck many great men ever had was being born with the ability and determination to overcome bad luck.,Channing Pollock,good
"A play should give you something to think about. When I see a play and understand it the first time, then I know it can't be much good.",T. S. Eliot,good
"It's not vanity to feel you have a right to be beautiful. Women are taught to feel we're not good enough, that we must live up to someone else's standards. But my aim is to cherish myself as I am.",Elle Macpherson,good
I hope I am remembered by my children as a good father.,Orson Scott Card,good
"To say that a work of art is good, but incomprehensible to the majority of men, is the same as saying of some kind of food that it is very good but that most people can't eat it.",Leo Tolstoy,good
"Greek philosophy seems to have met with something with which a good tragedy is not supposed to meet, namely, a dull ending.",Karl Marx,good
It is practically impossible to teach good programming to students that have had a prior exposure to BASIC: as potential programmers they are mentally mutilated beyond hope of regeneration.,Edsger Dijkstra,good
"Clever men are good, but they are not the best.",Thomas Carlyle,good
"For all right judgment of any man or things it is useful, nay, essential, to see his good qualities before pronouncing on his bad.",Thomas Carlyle,good
Nothing that you do will ever feel good if you let people convince you that you have no choice.,Fiona Apple,good
"Good breeding differs, if at all, from high breeding only as it gracefully remembers the rights of others, rather than gracefully insists on its own rights.",Thomas Carlyle,good
You have to have been a Republican to know how good it is to be a Democrat.,Jackie Kennedy,good
"I'm delirious with joy. It proves that if you confront the universe with good intentions in your heart, it will reflect that and reward your intent. Usually. It just doesn't always do it in the way you expect.",J. Michael Straczynski,good
"I've run into some S.O.B. directors, but I gave them back as good as I got.",Carroll O'Connor,good
"What I dream of is an art of balance, of purity and serenity devoid of troubling or depressing subject matter - a soothing, calming influence on the mind, rather like a good armchair which provides relaxation from physical fatigue.",Henri Matisse,good
The bad fortune of the good turns their faces up to heaven the good fortune of the bad bows their heads down to the earth.,Lucius Annaeus Seneca,good
"Of all the home remedies, a good wife is best.",Kin Hubbard,good
Being stubborn can be a good thing. Being stubborn can be a bad thing. It just depends on how you use it.,Willie Aames,good
"Everywhere I go, I'm asked if I think the universities stifle writers. My opinion is that they don't stifle enough of them. There's many a best seller that could have been prevented by a good teacher.",Flannery O'Connor,good
"You could write a song about some kind of emotional problem you are having, but it would not be a good song, in my eyes, until it went through a period of sensitivity to a moment of clarity. Without that moment of clarity to contribute to the song, it's just complaining.",Joni Mitchell,good
"I am poor and naked, but I am the chief of the nation. We do not want riches but we do want to train our children right. Riches would do us no good. We could not take them with us to the other world. We do not want riches. We want peace and love.",Red Cloud,good
On the Continent people have good food in England people have good table manners.,George Mikes,good
War is war. The only good human being is a dead one.,George Orwell,good
I was never one to patiently pick up broken fragments and glue them together again and tell myself that the mended whole was as good as new. What is broken is broken - and I'd rather remember it as it was at its best than mend it and see the broken places as long as I lived.,Margaret Mitchell,good
